ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Goodbye.DEVICE	Group	PleaseChoose.DEVICE	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Welcome.DEVICE	Block	BlockList	BlockList.Cycle	BlockList.Sample	InstructionsExpe.DEVICE	Procedure[Block]	Running[Block]	Trial	Bis.ACC	Bis.CRESP	Bis.DEVICE	Bis.DurationError	Bis.OnsetDelay	Bis.OnsetTime	Bis.OnsetToOnsetTime	Bis.RESP	Bis.RT	Bis.RTTime	Break.DEVICE	Break.FirstFrameTime	Break.FrameRate	Break.FramesDisplayed	Break.FramesDropped	CorrectAnswer	Determiner	Fixation.DEVICE	Fixation.DurationError	Fixation.OnsetDelay	Fixation.OnsetTime	Fixation.OnsetToOnsetTime	Fixation.RESP	Fixation.RT	Fixation.RTTime	Image	Image_red	Item_type	Procedure[Trial]	QSound	Running[Trial]	Sound	Stimulus.DEVICE	TrainingList	TrainingList.Cycle	TrainingList.Sample	TrialList1	TrialList1.Cycle	TrialList1.Sample	TrialList2	TrialList2.Cycle	TrialList2.Sample
Generico_V2	22	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3677451734334</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-22-1	59.997	1.0.0.334	Mouse	1	Keyboard	962385934	Full	3.0.3.80	3.0.3.80	11-18-2019	18/11/2019 19:47:15	20:47:15	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	4	1	1,2	Mouse	-999999	22	197363	0	2	3080	200443		0	0	0	0	1,2	?	Mouse	-999999	33	184381	0	1	3134	187515	cuchara	cuchara_400	Practice	TrialProc	prac.cuchara.madera	TrainingList	cuchara	Mouse	4	1	4						
Generico_V2	22	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3677451734334</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-22-1	59.997	1.0.0.334	Mouse	1	Keyboard	962385934	Full	3.0.3.80	3.0.3.80	11-18-2019	18/11/2019 19:47:15	20:47:15	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	5	1	2	Mouse	-999999	18	218828	0	2	2923	221751		0	0	0	0	2	generic	Mouse	-999999	32	206579	0	1	2236	208815	13.pincho-tortilla	13.pincho-tortilla_400	filler	TrialProc	fill.pintxos	TrialList2	pintxo	Mouse							29	1	1
Generico_V2	22	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3677451734334</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-22-1	59.997	1.0.0.334	Mouse	1	Keyboard	962385934	Full	3.0.3.80	3.0.3.80	11-18-2019	18/11/2019 19:47:15	20:47:15	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	6	1	2	Mouse	-999999	23	236844	0	2	3023	239867		0	0	0	0	2	generic	Mouse	-999999	44	221795	0	1	4033	225828	4.curly.haired.girl	4.curly.haired.girl_400	filler	TrialProc	fill.niñas.rizos	TrialList2	niña_rizados	Mouse							20	1	2
Generico_V2	22	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3677451734334</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-22-1	59.997	1.0.0.334	Mouse	1	Keyboard	962385934	Full	3.0.3.80	3.0.3.80	11-18-2019	18/11/2019 19:47:15	20:47:15	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	7	1	1	Mouse	-999999	21	252209	0	1	3054	255263		0	0	0	0	1	prop.name	Mouse	-999999	43	239910	0	1	2841	242751	8.shakira	8.shakira_400	filler	TrialProc	fill.Shakira	TrialList2	shakira	Mouse							40	1	3
Generico_V2	22	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3677451734334</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-22-1	59.997	1.0.0.334	Mouse	1	Keyboard	962385934	Full	3.0.3.80	3.0.3.80	11-18-2019	18/11/2019 19:47:15	20:47:15	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	8	1	1	Mouse	-999999	21	269408	0	1	3715	273123		0	0	0	0	1	generic	Mouse	-999999	46	255309	0	1	2142	257451	9.one-ear-rabbit	9.one-ear-rabbit_400	critical	TrialProc	gen.conejos..orejas	TrialList2	conejo	Mouse							9	1	4
Generico_V2	22	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3677451734334</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-22-1	59.997	1.0.0.334	Mouse	1	Keyboard	962385934	Full	3.0.3.80	3.0.3.80	11-18-2019	18/11/2019 19:47:15	20:47:15	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	9	1	1	Mouse	-999999	13	285240	0	1	3017	288257		0	0	0	0	1	generic	Mouse	-999999	35	273158	0	1	1773	274931	15.rana.con3ojos	15.rana.con3ojos_400	critical	TrialProc	gen.ranas.ojos	TrialList2	rana	Mouse							15	1	5
Generico_V2	22	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3677451734334</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-22-1	59.997	1.0.0.334	Mouse	1	Keyboard	962385934	Full	3.0.3.80	3.0.3.80	11-18-2019	18/11/2019 19:47:15	20:47:15	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	10	1	2	Mouse	-999999	16	300706	0	2	2849	303555		0	0	0	0	2	generic	Mouse	-999999	33	288290	0	1	2185	290475	3.boy.with.glasses	3.boy.with.glasses_400	filler	TrialProc	fill.niños.gafas	TrialList2	niño_gafas	Mouse							19	1	6
Generico_V2	22	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3677451734334</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-22-1	59.997	1.0.0.334	Mouse	1	Keyboard	962385934	Full	3.0.3.80	3.0.3.80	11-18-2019	18/11/2019 19:47:15	20:47:15	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	11	1	2	Mouse	-999999	20	314521	0	2	4462	318983		0	0	0	0	2	prop.name	Mouse	-999999	34	303589	0	1	1826	305415	12.olentzero	12.olentzero_400	filler	TrialProc	fill.Olentzero	TrialList2	olentzero	Mouse							44	1	7
Generico_V2	22	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3677451734334</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-22-1	59.997	1.0.0.334	Mouse	1	Keyboard	962385934	Full	3.0.3.80	3.0.3.80	11-18-2019	18/11/2019 19:47:15	20:47:15	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	12	1	2	Mouse	-999999	13	331870	0	2	3849	335719		0	0	0	0	2	universal	Mouse	-999999	38	319021	0	1	1686	320707	8.disabled.man	8.disabled.man_400	critical	TrialProc	uni.personas..brazos	TrialList2	persona_brazos	Mouse							8	1	8
Generico_V2	22	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3677451734334</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-22-1	59.997	1.0.0.334	Mouse	1	Keyboard	962385934	Full	3.0.3.80	3.0.3.80	11-18-2019	18/11/2019 19:47:15	20:47:15	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	13	1	1	Mouse	-999999	28	348669	0	1	3638	352307		0	0	0	0	1	prop.name	Mouse	-999999	51	335770	0	1	2593	338363	6.Portaventura	6.Portaventura_400	filler	TrialProc	fill.Port.Aventura	TrialList2	portaventura	Mouse							38	1	9
Generico_V2	22	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3677451734334</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-22-1	59.997	1.0.0.334	Mouse	1	Keyboard	962385934	Full	3.0.3.80	3.0.3.80	11-18-2019	18/11/2019 19:47:15	20:47:15	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	14	1	1	Mouse	-999999	20	364367	0	1	2924	367291		0	0	0	0	1	prop.name	Mouse	-999999	45	352352	0	1	2111	354463	5.ibaiondo.piscina	5.ibaiondo.piscina_400	filler	TrialProc	fill.Ibaiondo	TrialList2	ibaiondo	Mouse							37	1	10
Generico_V2	22	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3677451734334</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-22-1	59.997	1.0.0.334	Mouse	1	Keyboard	962385934	Full	3.0.3.80	3.0.3.80	11-18-2019	18/11/2019 19:47:15	20:47:15	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	15	1	1	Mouse	-999999	20	379400	0	1	2943	382343		0	0	0	0	1	prop.name	Mouse	-999999	43	367334	0	1	2177	369511	1.Tour.Eiffel	1.Tour.Eiffel_400	filler	TrialProc	fill.Torre.alta	TrialList2	torre_eiffel	Mouse							33	1	11
Generico_V2	22	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3677451734334</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-22-1	59.997	1.0.0.334	Mouse	1	Keyboard	962385934	Full	3.0.3.80	3.0.3.80	11-18-2019	18/11/2019 19:47:15	20:47:15	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	16	0	2	Mouse	-999999	25	394799	0	1	5048	399847		0	0	0	0	2	prop.name	Mouse	-999999	40	382383	0	1	3180	385563	9.alaves	9.alaves_400	filler	TrialProc	fill.Alaves	TrialList2	alaves	Mouse							41	1	12
Generico_V2	22	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3677451734334</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-22-1	59.997	1.0.0.334	Mouse	1	Keyboard	962385934	Full	3.0.3.80	3.0.3.80	11-18-2019	18/11/2019 19:47:15	20:47:15	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	17	0	2	Mouse	-999999	24	413947	0	1	3644	417591		0	0	0	0	2	universal	Mouse	-999999	35	399882	0	1	3309	403191	6.man.no.teeth	6.man.no.teeth_400	critical	TrialProc	uni.personas..dientes	TrialList2	persona_dientes	Mouse							6	1	13
Generico_V2	22	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3677451734334</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-22-1	59.997	1.0.0.334	Mouse	1	Keyboard	962385934	Full	3.0.3.80	3.0.3.80	11-18-2019	18/11/2019 19:47:15	20:47:15	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	18	1	1	Mouse	-999999	26	431796	0	1	3847	435643		0	0	0	0	1	prop.name	Mouse	-999999	39	417630	0	1	2500	420130	4.peter_pan	4.peter_pan_400	filler	TrialProc	fill.Peter.Pan	TrialList2	peterpan	Mouse							36	1	14
Generico_V2	22	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3677451734334</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-22-1	59.997	1.0.0.334	Mouse	1	Keyboard	962385934	Full	3.0.3.80	3.0.3.80	11-18-2019	18/11/2019 19:47:15	20:47:15	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	19	0	1	Mouse	-999999	23	448028	0	2	2771	450799		0	0	0	0	1	generic	Mouse	-999999	36	435679	0	1	2720	438399	12.black.sheep	12.black.sheep_400	critical	TrialProc	gen.ovejas.blancas	TrialList2	oveja	Mouse							12	1	15
Generico_V2	22	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3677451734334</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-22-1	59.997	1.0.0.334	Mouse	1	Keyboard	962385934	Full	3.0.3.80	3.0.3.80	11-18-2019	18/11/2019 19:47:15	20:47:15	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	20	1	2	Mouse	-999999	16	462577	0	2	2817	465394		0	0	0	0	2	generic	Mouse	-999999	45	450844	0	1	1783	452627	5.mariposa.azul	5.mariposa.azul_400	filler	TrialProc	fill.mariposas..azules	TrialList2	mariposa	Mouse							21	1	16
Generico_V2	22	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3677451734334</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-22-1	59.997	1.0.0.334	Mouse	1	Keyboard	962385934	Full	3.0.3.80	3.0.3.80	11-18-2019	18/11/2019 19:47:15	20:47:15	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	21	0	2	Mouse	-999999	21	478559	0	1	3388	481947		0	0	0	0	2	universal	Mouse	-999999	49	465443	0	1	2964	468407	3.caballo.tres	3.caballo.tres_400	critical	TrialProc	uni.caballos..patas	TrialList2	caballo	Mouse							3	1	17
Generico_V2	22	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3677451734334</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-22-1	59.997	1.0.0.334	Mouse	1	Keyboard	962385934	Full	3.0.3.80	3.0.3.80	11-18-2019	18/11/2019 19:47:15	20:47:15	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	22	0	2	Mouse	-999999	28	494475	0	1	3444	497919		0	0	0	0	2	universal	Mouse	-999999	45	481992	0	1	2355	484347	2.perro.sin.cola	2.perro.sin.cola_400	critical	TrialProc	uni.perros.cola	TrialList2	perro	Mouse							2	1	18
Generico_V2	22	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3677451734334</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-22-1	59.997	1.0.0.334	Mouse	1	Keyboard	962385934	Full	3.0.3.80	3.0.3.80	11-18-2019	18/11/2019 19:47:15	20:47:15	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	23	1	2	Mouse	-999999	20	513390	0	2	3285	516675		0	0	0	0	2	generic	Mouse	-999999	39	497958	0	1	5113	503071	8.short.pants	8.short.pants_400	filler	TrialProc	fill.pantalones.cortos	TrialList2	pantalon	Mouse							24	1	19
Generico_V2	22	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3677451734334</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-22-1	59.997	1.0.0.334	Mouse	1	Keyboard	962385934	Full	3.0.3.80	3.0.3.80	11-18-2019	18/11/2019 19:47:15	20:47:15	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	24	1	2	Mouse	-999999	27	528722	0	2	3050	531772		0	0	0	0	2	generic	Mouse	-999999	48	516723	0	1	2188	518911	15.cama.redonda	15.cama.redonda_400	filler	TrialProc	fill.camas.redondas	TrialList2	cama	Mouse							31	1	20
Generico_V2	22	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3677451734334</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-22-1	59.997	1.0.0.334	Mouse	1	Keyboard	962385934	Full	3.0.3.80	3.0.3.80	11-18-2019	18/11/2019 19:47:15	20:47:15	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	25	1	2	Mouse	-999999	13	543104	0	2	3227	546331		0	0	0	0	2	generic	Mouse	-999999	50	531822	0	1	1725	533547	12.pizza_cuadrada	12.pizza_cuadrada_400	filler	TrialProc	fill.pizzas	TrialList2	pizza	Mouse							28	1	21
Generico_V2	22	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3677451734334</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-22-1	59.997	1.0.0.334	Mouse	1	Keyboard	962385934	Full	3.0.3.80	3.0.3.80	11-18-2019	18/11/2019 19:47:15	20:47:15	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	26	1	2	Mouse	-999999	19	557053	0	2	2830	559883		0	0	0	0	2	generic	Mouse	-999999	40	546371	0	1	1168	547539	9.lechuga-morada	9.lechuga-morada_400	filler	TrialProc	fill.lechugas.moradas	TrialList2	lechuga	Mouse							25	1	22
Generico_V2	22	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">3677451734334</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-18T19:47:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Generico_V2-22-1	59.997	1.0.0.334	Mouse	1	Keyboard	962385934	Full	3.0.3.80	3.0.3.80	11-18-2019	18/11/2019 19:47:15	20:47:15	3.0.3.82	Mouse	1	1	1	1	Mouse	BlockProc	BlockList	27	1	2	Mouse	-999999	25	570552	0	2	3199	573751		0	0	0	0	2	prop.name	Mouse	-999999	37	559920	0	1	1855	561775	14.Mickey	14.Mickey_400	filler	TrialProc	fill.Mickey	TrialList2	mickey	Mouse							46	1	23
